year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state
2022,3,UA,SRQ,103,50,7.41,0.61,35.48,0,6.5,1,0,3166,628,23,1863,0,652, FL
2022,3,UA,STL,70,22,6.62,0,8.11,0,7.27,0,0,1250,239,0,269,0,742, MO
2022,3,UA,STT,96,30,11.23,0,13.87,0,4.89,0,0,1562,579,0,572,0,411, VI
2022,3,UA,SYR,92,27,10.59,0.77,3.26,0,12.38,0,1,1575,536,92,117,0,830, NY
2022,3,UA,TPA,855,244,70.92,1.52,104.3,0,67.25,0,3,14341,4113,157,5178,0,4893, FL
2022,3,UA,TUL,63,21,10.1,1,1.86,0,8.04,0,0,1364,534,153,80,0,597, OK
2022,3,UA,TUS,113,26,10.7,0,5.11,0,10.2,1,0,2267,872,0,276,0,1119, AZ
2022,3,WN,ABQ,612,179,79.13,0,17.12,0,82.75,10,1,8872,3999,0,588,0,4285, NM
2022,3,WN,ALB,227,81,43.19,1,8.12,1,27.69,3,2,4229,1856,326,394,21,1632, NY
2022,3,WN,AMA,162,51,17.72,0,3.41,0,29.88,4,1,2338,694,0,97,0,1547, TX
2022,3,WN,ATL,2519,635,208.17,5.84,78.02,4.26,338.71,56,3,34543,10420,749,3810,198,19366, GA
2022,3,WN,AUS,2885,733,285.99,2.07,149.85,2.08,293.01,67,4,40111,14080,253,7225,65,18488, TX
2022,3,WN,BDL,276,92,48.31,0.95,12.34,0,30.4,5,0,4679,2378,32,497,0,1772, CT
2022,3,WN,BHM,266,96,43.97,1.24,10.76,0,40.03,4,0,5432,2061,176,472,0,2723, AL
2022,3,WN,BLI,93,17,8.43,0.43,0.88,0,7.25,0,0,960,411,63,29,0,457, WA
2022,3,WN,BNA,3351,813,294.87,7.61,103.81,2.86,403.84,75,1,45749,14709,820,4922,152,25146, TN
2022,3,WN,BOI,289,89,41.91,0,8.68,0.93,37.49,0,0,3846,1474,0,290,38,2044, ID
2022,3,WN,BOS,369,98,59.91,1.41,4.78,0,31.9,5,0,5115,2825,36,318,0,1936, MA
2022,3,WN,BUF,344,132,69.28,0.73,14.26,0,47.73,6,0,8028,3708,81,918,0,3321, NY
2022,3,WN,BUR,1878,392,150.51,1.49,39.99,1.12,198.89,56,1,18209,6270,102,1154,33,10650, CA
2022,3,WN,BWI,4813,1150,363.66,5.64,194.21,5.48,581.02,112,3,59059,18102,283,6970,236,33468, MD
2022,3,WN,BZN,181,52,27.49,0.03,2.5,0,21.97,5,0,2339,1111,1,95,0,1132, MT
2022,3,WN,CHS,269,84,38.88,0,7.14,0,37.98,4,0,3658,1673,0,196,0,1789, SC
2022,3,WN,CLE,324,111,56.89,1.86,8.73,0,43.52,4,0,5524,2547,134,437,0,2406, OH
2022,3,WN,CLT,219,67,41.86,0.2,7.47,0,17.47,3,0,2734,1670,8,246,0,810, NC
2022,3,WN,CMH,867,253,100,2.93,23.57,1.53,124.97,16,1,14756,5509,215,1149,73,7810, OH
2022,3,WN,COS,342,100,49.65,0,4,0.52,45.83,3,1,4962,2276,0,208,13,2465, CO
2022,3,WN,CRP,100,37,12.5,0,0.75,0,23.75,2,0,1815,653,0,24,0,1138, TX
2022,3,WN,CVG,214,78,44.8,0.53,7.6,0,25.07,6,1,3715,1789,66,307,0,1553, OH
2022,3,WN,DAL,5395,1641,509.57,15.39,488.36,6.5,621.17,180,30,85201,25268,2090,21984,216,35643, TX
2022,3,WN,DCA,1361,390,111.95,5.44,102.5,0,170.12,28,5,22832,6243,458,5496,0,10635, DC
2022,3,WN,DEN,6276,1627,507.09,8.04,370.72,8.72,732.43,159,2,78751,23201,735,13996,269,40550, CO
2022,3,WN,DSM,112,34,12.95,0,4.53,0,16.52,1,1,1676,478,0,201,0,997, IA
2022,3,WN,DTW,316,119,57.52,1.2,8.5,0,51.78,5,1,6455,2699,38,672,0,3046, MI
2022,3,WN,ECP,226,80,31.12,1.91,10.07,0,36.9,5,1,4604,1785,192,516,0,2111, FL
2022,3,WN,ELP,525,148,60.17,0.89,12.39,0,74.55,7,3,6350,2272,65,543,0,3470, TX
2022,3,WN,EUG,93,21,11.67,0,0.33,0,9,1,0,1170,617,0,18,0,535, OR
2022,3,WN,FAT,120,22,13.51,0,1.93,0,6.56,1,0,1361,920,0,118,0,323, CA
2022,3,WN,FLL,1480,442,152.62,7.29,96.66,1.83,183.59,51,1,24505,8386,566,4288,32,11233, FL
2022,3,WN,GEG,263,80,34.45,0,7.43,0,38.13,4,0,3897,1635,0,289,0,1973, WA
2022,3,WN,GRR,134,41,22.8,0,3.04,0.61,14.55,3,0,1802,956,0,195,30,621, MI
2022,3,WN,GSP,124,35,17.92,0,2.55,0,14.53,1,0,1612,771,0,77,0,764, SC
2022,3,WN,HDN,97,30,15.9,1.38,4.39,0,8.33,4,1,1914,556,400,406,0,552, CO
2022,3,WN,HNL,1013,199,66.96,1.43,35.47,1.08,94.06,9,4,11108,4663,81,1033,17,5314, HI
2022,3,WN,HOU,3592,987,348.71,6.98,177.81,4.58,448.91,80,6,51793,17382,614,8054,164,25579, TX
2022,3,WN,HRL,174,54,29.35,0.9,2.22,1,20.54,4,0,2522,1420,27,97,30,948, TX
2022,3,WN,IAD,181,67,30.78,0,5.33,1.89,29,2,0,3399,1452,0,149,79,1719, DC
2022,3,WN,IAH,523,168,70.88,1.48,35.4,1,59.25,11,5,8290,3197,142,1499,28,3424, TX
2022,3,WN,ICT,131,34,15.85,0.77,4.14,0,13.24,0,1,1561,547,30,160,0,824, KS
2022,3,WN,IND,812,279,117.15,0.62,33.97,1,126.25,22,1,16572,7249,29,1816,41,7437, IN
2022,3,WN,ISP,249,89,38.78,0,3.3,0.75,46.17,8,0,5093,1986,0,150,33,2924, NY
2022,3,WN,ITO,124,46,17.81,0,2.06,1.24,24.89,3,0,2225,686,0,50,29,1460, HI
2022,3,WN,JAN,209,45,16.53,0,6.88,0,21.59,5,0,2636,726,0,352,0,1558, MS
2022,3,WN,JAX,326,123,52.4,0.84,18.49,0,51.27,3,4,6567,2452,126,801,0,3188, FL
2022,3,WN,KOA,313,77,20,0,15.78,0.9,40.31,0,0,4140,1113,0,698,28,2301, HI
2022,3,WN,LAS,5697,1279,390,7.82,297,6.63,577.55,60,5,65262,18365,718,14883,330,30966, NV
2022,3,WN,LAX,2027,443,169.9,1.71,21.45,2,247.94,25,0,23844,8746,321,716,36,14025, CA
2022,3,WN,LBB,197,64,24.53,1,2.81,0,35.67,2,1,3474,1354,231,85,0,1804, TX
2022,3,WN,LGA,1085,341,118.74,2.56,101.6,0,118.09,50,11,18139,5914,215,5003,0,7007, NY
2022,3,WN,LGB,1069,194,71.81,0.9,25.96,1.25,94.07,9,0,8862,3219,148,1063,35,4397, CA
2022,3,WN,LIH,270,63,38.41,0,11.79,0.67,12.12,2,1,3581,2223,0,426,35,897, HI
2022,3,WN,LIT,174,65,34.46,0,2.15,0,28.39,3,2,3329,1712,0,135,0,1482, AR
2022,3,WN,MAF,282,66,29.59,0,7.03,0.52,28.86,10,0,3283,1578,0,214,12,1479, TX
2022,3,WN,MCI,1358,422,193.4,2.75,47.31,1.99,176.55,43,5,20886,9050,239,1902,112,9583, MO
2022,3,WN,MCO,3281,1119,323.89,12.82,358.4,6.37,417.51,102,21,72700,21682,1484,20829,325,28380, FL
2022,3,WN,MDW,5037,1221,420.76,6.53,190.59,4.51,598.61,95,5,67235,22783,655,7989,118,35690, IL
2022,3,WN,MEM,259,89,36.92,1.72,11.33,0.94,38.09,2,0,5189,1981,215,609,64,2320, TN
2022,3,WN,MHT,194,62,30.86,0,3.74,0,27.4,2,1,3443,1452,0,155,0,1836, NH
2022,3,WN,MIA,638,235,84.81,3.96,69.37,0,76.85,26,0,12128,4083,506,2871,0,4668, FL
2022,3,WN,MKE,781,263,120.57,2.42,26.13,1.47,112.41,7,1,15260,6339,376,1233,65,7247, WI
2022,3,WN,MSP,405,122,66.4,0.93,9.35,0,45.32,14,1,7003,3534,27,428,0,3014, MN
2022,3,WN,MSY,1417,436,179.28,7.46,70.44,4.37,174.45,30,7,24809,8697,801,4231,323,10757, LA
2022,3,WN,MTJ,97,24,10.94,0,4.14,0,8.92,1,0,1169,467,0,177,0,525, CO
2022,3,WN,MYR,230,68,34.28,0.11,4.58,0,29.04,2,0,3387,1584,10,168,0,1625, SC
2022,3,WN,OAK,2813,545,207.53,0,46.07,2.85,288.55,33,1,27024,9505,0,1456,104,15959, CA
2022,3,WN,OGG,589,124,46.86,0,34.52,1,41.62,3,0,6253,2791,0,1012,21,2429, HI
2022,3,WN,OKC,445,137,67.18,1.93,15.92,0.46,51.5,8,0,6998,3081,647,602,13,2655, OK
2022,3,WN,OMA,516,190,86.81,1.65,16.69,0,84.85,5,1,9462,4103,125,699,0,4535, NE
2022,3,WN,ONT,783,170,70.52,0,4.07,0,95.4,8,0,8122,2974,0,187,0,4961, CA
2022,3,WN,ORD,749,296,98.17,2.19,115.25,1,79.39,12,1,13246,4512,370,4112,54,4198, IL
2022,3,WN,ORF,227,64,35.95,0,3.58,0.62,23.85,5,1,3434,1812,0,107,18,1497, VA
2022,3,WN,PBI,166,69,22.5,0.87,23.11,0,22.52,6,1,3703,1015,34,1211,0,1443, FL
2022,3,WN,PDX,494,151,72.47,0,11.31,0.89,66.33,5,0,6634,2981,0,365,40,3248, OR
2022,3,WN,PHL,363,124,65.69,1.01,10.98,0,46.32,7,1,7535,3389,37,745,0,3364, PA
2022,3,WN,PHX,5091,1208,444.69,5.76,160.91,5.9,590.74,62,6,63308,23126,532,5737,251,33662, AZ
2022,3,WN,PIT,682,211,85.83,0.65,22.38,0,102.14,18,2,12705,5168,50,1074,0,6413, PA
2022,3,WN,PNS,164,38,11.61,0.49,5.08,0,20.81,2,1,2130,460,118,310,0,1242, FL
2022,3,WN,PSP,246,62,24.64,0,11.83,0.47,25.07,1,1,2489,909,0,351,8,1221, CA
2022,3,WN,PVD,303,108,47.43,0,5.23,0,55.35,8,0,6440,2370,0,267,0,3803, RI
2022,3,WN,PWM,93,34,22.1,0,3.03,0,8.87,1,0,1380,665,0,138,0,577, ME
2022,3,WN,RDU,528,160,85.32,0,12.97,1.24,60.47,14,0,7213,3381,0,501,42,3289, NC
2022,3,WN,RIC,124,47,24.88,0,6.97,0,15.14,2,0,2250,1041,0,274,0,935, VA
2022,3,WN,RNO,565,140,71.7,0,4.79,0.5,63.01,5,1,7457,3682,0,155,12,3608, NV
2022,3,WN,ROC,120,46,26.2,0.86,2.98,0,15.96,2,0,1820,866,61,88,0,805, NY
2022,3,WN,RSW,964,318,91.18,4.49,102.1,0.4,119.83,31,7,17064,4476,287,4695,10,7596, FL
2022,3,WN,SAN,2276,519,226.62,4.21,51.1,2.18,234.89,14,2,25646,10420,155,1579,52,13440, CA
2022,3,WN,SAT,1033,297,127.17,1.86,19.23,0.88,147.86,15,0,15371,5477,120,798,37,8939, TX
2022,3,WN,SAV,186,48,26.35,0,10.53,0,11.12,4,1,2373,1312,0,437,0,624, GA
2022,3,WN,SBA,154,36,17.25,0,1.02,0,17.73,1,0,1608,718,0,41,0,849, CA
2022,3,WN,SDF,344,109,46.42,0,15.65,0,46.93,2,2,6024,2640,0,765,0,2619, KY
2022,3,WN,SEA,561,158,63.29,0,15.02,0,79.69,5,0,6833,2814,0,521,0,3498, WA
2022,3,WN,SFO,572,129,44.02,1,12.81,0,71.17,6,1,7222,2830,107,632,0,3653, CA
2022,3,WN,SJC,2207,389,126.73,0.75,40.12,1.34,220.07,37,2,18699,5959,33,1239,40,11428, CA
2022,3,WN,SJU,325,126,48.1,2.26,13.97,3.85,57.82,1,0,7839,2227,207,1189,272,3944, PR
2022,3,WN,SLC,912,319,161.35,0,52.6,0,105.05,10,0,16434,7929,0,2171,0,6334, UT
2022,3,WN,SMF,2190,461,168.94,0.81,25.16,0.22,265.85,32,0,23085,8726,59,741,4,13555, CA
2022,3,WN,SNA,1489,322,105.26,0,67.2,0,149.53,21,1,12413,4358,0,2136,0,5919, CA
2022,3,WN,SRQ,515,173,56.46,0.92,48.87,0,66.75,16,0,9908,3094,29,2998,0,3787, FL
2022,3,WN,STL,2671,621,258.26,1.89,65.48,4.75,290.62,45,2,34480,14112,131,2731,207,17299, MO
2022,3,WN,SYR,96,32,10.37,1.17,3.45,0,17,1,0,1370,406,86,209,0,669, NY
2022,3,WN,TPA,2133,697,229.37,12.65,180.45,2.73,271.8,60,9,41601,12357,1436,9585,74,18149, FL
2022,3,WN,TUL,300,111,47.83,0.92,7.83,0.9,53.52,3,0,5792,2000,108,339,19,3326, OK
2022,3,WN,TUS,302,84,38.23,0,5.92,0.51,39.34,2,1,3845,1512,0,253,98,1982, AZ
2022,3,WN,VPS,162,40,18.82,0.33,5.47,0,15.38,7,1,2256,933,76,252,0,995, FL
2022,3,YV,ABQ,58,4,1.31,0,0.01,0,2.68,0,0,389,103,0,2,0,284, NM
2022,3,YV,AMA,25,4,1.61,0,0,0,2.39,1,0,299,132,0,0,0,167, TX
2022,3,YV,ATL,170,50,33,4,12,1,0,1,1,4212,3504,371,317,20,0, GA
2022,3,YV,AUS,37,7,3.23,1,2.4,0,0.36,0,0,330,150,20,132,0,28, TX
2022,3,YV,BDL,31,2,2,0,0,0,0,0,0,118,118,0,0,0,0, CT
2022,3,YV,BFL,137,29,12.27,0.96,3.66,0,12.11,1,0,3632,1503,90,139,0,1900, CA
2022,3,YV,BHM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, AL
2022,3,YV,BMI,61,9,5.31,1,1.69,0,1,1,1,427,296,40,42,0,49, IL
2022,3,YV,BNA,55,10,8,0,2,0,0,0,0,411,351,0,60,0,0, TN
2022,3,YV,BOI,89,20,10.86,0.81,0.72,0.08,7.54,1,0,1287,810,27,40,4,406, ID
2022,3,YV,BOS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MA
2022,3,YV,BUF,23,1,1,0,0,0,0,0,0,17,17,0,0,0,0, NY
2022,3,YV,BUR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CA
2022,3,YV,BWI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MD
2022,3,YV,BZN,26,3,1,0,2,0,0,0,0,144,90,0,54,0,0, MT
2022,3,YV,CHS,58,13,10,0,3,0,0,0,0,691,551,0,140,0,0, SC
2022,3,YV,CID,66,11,4.91,1,5.09,0,0,0,0,477,369,16,92,0,0, IA
2022,3,YV,CLE,43,4,3,1,0,0,0,0,0,353,80,273,0,0,0, OH
2022,3,YV,CLT,78,14,11,1,2,0,0,1,0,767,620,66,81,0,0, NC
2022,3,YV,CMH,110,15,9,2,4,0,0,1,0,1819,1378,216,225,0,0, OH
2022,3,YV,COS,23,4,4,0,0,0,0,0,0,217,217,0,0,0,0, CO
2022,3,YV,CRP,8,2,2,0,0,0,0,0,0,63,63,0,0,0,0, TX
2022,3,YV,CVG,58,12,7,0,3,0,2,0,0,2507,1870,0,396,0,241, OH
2022,3,YV,DAB,29,5,1.94,0,2.04,0.29,0.73,0,1,278,77,0,42,47,112, FL
2022,3,YV,DCA,141,13,8,2,3,0,0,0,0,549,358,92,99,0,0, DC
2022,3,YV,DFW,1456,237,69.31,14.4,59.21,0.23,93.85,37,8,26894,9499,3855,2667,57,10816, TX
2022,3,YV,DSM,52,12,9,0,3,0,0,0,0,450,389,0,61,0,0, IA
2022,3,YV,DTW,38,3,3,0,0,0,0,0,0,127,127,0,0,0,0, MI
2022,3,YV,ECP,60,17,7.51,1.32,5.89,0.17,2.1,1,0,1566,728,167,488,4,179, FL
2022,3,YV,ELP,195,40,20.89,0.94,2.66,0,15.51,1,0,4196,2743,48,80,0,1325, TX
2022,3,YV,EUG,53,9,5.08,0,0.33,0,3.59,0,0,744,498,0,16,0,230, OR
2022,3,YV,EYW,26,11,0,5,6,0,0,0,0,849,0,397,452,0,0, FL
2022,3,YV,FAR,63,17,10.76,0.97,0.59,0,4.67,2,0,1199,773,27,44,0,355, ND
2022,3,YV,FAT,28,1,1,0,0,0,0,0,0,49,49,0,0,0,0, CA
2022,3,YV,FAY,31,4,2.16,0,1,0,0.84,1,0,324,104,0,20,0,200, NC
2022,3,YV,FSD,81,25,11.18,0.56,3.45,0,9.82,0,0,1425,639,20,121,0,645, SD
2022,3,YV,GNV,31,8,4.4,0.9,1.96,0,0.75,0,0,754,473,69,118,0,94, FL
2022,3,YV,GRR,34,4,2,0,2,0,0,0,0,226,121,0,105,0,0, MI
2022,3,YV,GSP,30,3,3,0,0,0,0,0,0,213,213,0,0,0,0, SC
2022,3,YV,GUC,26,3,2,0,0,0,1,0,1,200,184,0,0,0,16, CO
2022,3,YV,HHH,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0, SC
2022,3,YV,HOU,133,26,8.47,2.27,4.77,0,10.49,3,0,2533,1251,173,267,0,842, TX
2022,3,YV,HRL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TX
2022,3,YV,IAD,475,58,22,5,21,0,10,2,0,5178,2538,271,1668,0,701, DC
2022,3,YV,IAH,1913,329,105.67,27,159.36,0,36.97,10,5,28306,13549,2241,9834,0,2682, TX
2022,3,YV,IND,53,2,1,0,1,0,0,0,0,41,18,0,23,0,0, IN
2022,3,YV,JAX,24,5,1,1,3,0,0,0,0,523,147,183,193,0,0, FL
2022,3,YV,LBB,67,4,2.67,0,0.01,0,1.32,0,0,1024,229,0,6,0,789, TX
2022,3,YV,LFT,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0, LA
2022,3,YV,LGA,165,25,9,10,6,0,0,2,2,1899,821,638,440,0,0, NY
2022,3,YV,LGB,33,9,5.33,0,3.24,0,0.43,0,0,330,222,0,95,0,13, CA
2022,3,YV,LIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, AR
2022,3,YV,MAF,180,36,20.48,0.72,5,0.15,9.66,3,0,3264,2354,48,168,11,683, TX
2022,3,YV,MCI,194,26,15.93,4,3.1,0,2.97,4,2,3992,1680,1887,95,0,330, MO
2022,3,YV,MEM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TN
2022,3,YV,MFE,44,6,2.77,0,2.38,0,0.85,0,0,260,66,0,98,0,96, TX
2022,3,YV,MFR,33,3,1.99,0,0.64,0,0.38,0,0,261,242,0,13,0,6, OR
2022,3,YV,MLB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0, FL
2022,3,YV,MLI,61,5,2.86,1.02,0.58,0,0.54,3,0,231,103,70,23,0,35, IL
2022,3,YV,MRY,77,14,7.18,2,2.9,0,1.92,1,0,848,439,129,157,0,123, CA
2022,3,YV,MSN,4,2,1,0,1,0,0,0,0,66,42,0,24,0,0, WI
2022,3,YV,MSP,32,2,2,0,0,0,0,0,0,78,78,0,0,0,0, MN
2022,3,YV,MSY,74,9,7,0,1,0,1,0,0,631,571,0,20,0,40, LA
2022,3,YV,MTJ,55,9,2.65,0,5.75,0,0.6,0,0,288,137,0,126,0,25, CO
2022,3,YV,OKC,144,35,27.09,0.49,6.66,0,0.76,1,0,2684,2255,115,184,0,130, OK
2022,3,YV,OMA,32,7,2.8,0,3.2,0,1,0,0,209,88,0,84,0,37, NE
2022,3,YV,ONT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CA
2022,3,YV,ORD,210,22,9,1,8,0,4,0,0,3364,2219,69,976,0,100, IL
2022,3,YV,ORF,38,8,6,0,2,0,0,1,0,368,299,0,69,0,0, VA
2022,3,YV,PBI,7,1,0,1,0,0,0,0,0,104,0,104,0,0,0, FL
2022,3,YV,PHL,28,6,3,1,2,0,0,0,0,239,146,45,48,0,0, PA
2022,3,YV,PHX,963,134,34.92,1.64,19.98,0.61,76.85,2,0,10497,3010,47,558,21,6861, AZ
2022,3,YV,PIA,61,15,6.07,1.93,0.45,0,6.56,3,1,1037,398,47,36,0,556, IL
2022,3,YV,PIT,99,17,13,1,3,0,0,0,1,1108,842,93,173,0,0, PA
2022,3,YV,PNS,45,7,3.6,0,3,0,0.4,1,0,525,365,0,90,0,70, FL
2022,3,YV,PSP,27,3,2.9,0,0,0,0.1,0,0,260,251,0,0,0,9, CA
2022,3,YV,RAP,61,5,2.05,0,0.11,0,2.84,2,1,798,255,0,8,0,535, SD
2022,3,YV,RDU,69,7,3,2,2,0,0,0,0,325,101,138,86,0,0, NC
2022,3,YV,RIC,36,8,6,0,2,0,0,2,0,349,301,0,48,0,0, VA
2022,3,YV,RNO,8,2,1,0,1,0,0,0,1,133,64,0,69,0,0, NV
2022,3,YV,ROC,5,1,1,0,0,0,0,0,0,19,19,0,0,0,0, NY
2022,3,YV,RSW,6,3,0,3,0,0,0,0,0,687,0,687,0,0,0, FL
2022,3,YV,SAT,57,9,6,0,3,0,0,0,0,1263,1175,0,88,0,0, TX
2022,3,YV,SAV,49,6,5,0,1,0,0,0,0,436,415,0,21,0,0, GA
2022,3,YV,SBA,81,6,2.6,0,0.47,0,2.93,0,0,337,108,0,39,0,190, CA
2022,3,YV,SDF,195,31,18.34,1.61,5.97,0,5.07,3,0,2927,1899,220,339,0,469, KY
2022,3,YV,SHV,12,2,0.78,0.93,0.07,0,0.22,1,0,761,21,684,50,0,6, LA
2022,3,YV,SLC,11,2,1,0,1,0,0,0,0,65,18,0,47,0,0, UT
2022,3,YV,SMF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CA
2022,3,YV,SRQ,8,2,2,0,0,0,0,0,0,131,131,0,0,0,0, FL
2022,3,YV,STL,48,10,5,1,3,0,1,0,0,1959,821,938,109,0,91, MO
2022,3,YV,STS,31,4,2.9,0,0.2,0,0.9,0,0,106,77,0,3,0,26, CA
2022,3,YV,TLH,32,11,7.97,0,1.93,0,1.1,1,0,876,745,0,74,0,57, FL
2022,3,YV,TUL,41,1,1,0,0,0,0,1,0,46,46,0,0,0,0, OK
2022,3,YV,TUS,73,20,17.57,1,0.36,0,1.07,0,0,888,681,121,16,0,70, AZ
2022,3,YV,VPS,31,3,0.98,0,1.02,0,1,2,0,112,60,0,37,0,15, FL
2022,3,YV,XNA,21,3,3,0,0,0,0,1,0,68,68,0,0,0,0, AR
2022,3,YV,YUM,96,7,2.13,0,1.75,0,3.12,0,0,176,55,0,37,0,84, AZ
2022,3,YX,ABQ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NM
2022,3,YX,ALB,75,24,12.48,0,5.77,0,5.75,2,0,1285,817,0,221,0,247, NY
2022,3,YX,ATL,637,142,43.77,0.21,51.15,0.22,46.64,16,2,13015,5395,29,2108,4,5479, GA
2022,3,YX,AUS,62,19,2.78,0.88,10.46,0,4.89,3,1,2012,211,903,585,0,313, TX
2022,3,YX,BDL,98,13,4.18,0,4.82,0,4,2,0,1005,315,0,289,0,401, CT
2022,3,YX,BGR,33,16,7.54,0,3.46,0,4.99,1,0,1887,523,0,151,0,1213, ME
2022,3,YX,BHM,4,1,0,0,1,0,0,0,0,23,0,0,23,0,0, AL
2022,3,YX,BNA,704,148,37.53,6,50.26,1.67,52.54,16,1,9531,2897,771,2108,46,3709, TN
2022,3,YX,BOS,1928,331,117.24,21.53,108.08,0.91,83.24,40,14,21596,8587,1283,4990,51,6685, MA
2022,3,YX,BTV,120,26,12.5,0,4.94,0,8.56,6,0,2074,1143,0,281,0,650, VT
2022,3,YX,BUF,84,16,4.54,0.73,4.83,0,5.91,1,1,897,154,85,217,0,441, NY
2022,3,YX,BWI,193,34,4.28,0.25,12.14,0,17.33,2,0,2255,223,48,446,0,1538, MD
2022,3,YX,CHO,62,15,4.74,0.5,4.25,0,5.51,3,0,635,128,25,162,0,320, VA
2022,3,YX,CHS,341,94,17.97,0.69,57.15,0,18.19,4,0,5007,1053,60,2216,0,1678, SC
2022,3,YX,CLE,477,91,24.74,1.06,29.36,0,35.83,15,1,5664,1875,71,1184,0,2534, OH
2022,3,YX,CLT,885,158,43.52,3.1,60.42,0.42,50.54,13,0,10218,3168,282,2722,32,4014, NC
2022,3,YX,CMH,1116,236,60.94,3.76,79.39,0,91.91,35,2,16450,4612,305,3420,0,8113, OH
2022,3,YX,CVG,379,61,18.12,2.16,16.24,0,24.48,7,0,3894,1329,240,775,0,1550, OH
2022,3,YX,DAY,31,5,1,0,1.13,0,2.88,3,1,181,30,0,40,0,111, OH
2022,3,YX,DCA,2780,610,124.5,18.55,250.2,0.04,216.71,62,11,40875,8012,2881,12917,13,17052, DC
2022,3,YX,DFW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TX
2022,3,YX,DLH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MN
2022,3,YX,DSM,82,17,4.97,0.07,4.94,0,7.02,1,0,1178,494,4,175,0,505, IA
2022,3,YX,DTW,442,53,17.72,0,11.21,0,24.06,14,0,3306,1200,0,554,0,1552, MI
2022,3,YX,EWR,2496,679,114.49,10.32,382.6,0.9,170.68,66,12,51632,14479,1285,22612,18,13238, NJ
2022,3,YX,EYW,233,98,14.1,0.87,70.07,0,12.96,6,3,6000,726,34,4522,0,718, FL
2022,3,YX,FAR,25,6,1.93,0,3.07,0,1,0,0,853,98,0,87,0,668, ND
2022,3,YX,FSD,5,1,0.31,0,0.69,0,0,0,0,26,8,0,18,0,0, SD
2022,3,YX,GRB,1,1,0,0,0.35,0,0.65,0,0,20,0,0,7,0,13, WI
2022,3,YX,GRR,15,6,1,0,0.02,0,4.98,2,0,521,23,0,1,0,497, MI
2022,3,YX,GSO,183,28,4.1,0,10.11,0.7,13.09,8,0,1700,222,0,352,120,1006, NC
2022,3,YX,GSP,11,4,2.13,0,0.87,0,1,1,0,254,204,0,26,0,24, SC
2022,3,YX,HHH,145,31,16.24,5.23,3.42,0.2,5.91,2,8,4507,3328,474,197,14,494, SC
2022,3,YX,IAD,764,189,37.25,3.05,75.34,0,73.36,10,0,15093,4321,128,2834,0,7810, DC
2022,3,YX,IAH,71,18,3.3,0.01,8.28,1,5.42,5,1,1176,143,2,278,21,732, TX
2022,3,YX,ILM,161,28,7.73,0.52,3.33,0,16.42,2,0,2390,379,42,188,0,1781, NC
2022,3,YX,IND,940,184,57.3,7.11,55.12,0.39,64.07,25,1,13695,3957,643,2443,11,6641, IN
2022,3,YX,JAN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MS
2022,3,YX,JAX,495,126,37.94,3.14,67.63,0,17.29,10,3,7950,3517,295,2469,0,1669, FL
2022,3,YX,JFK,1851,322,90.03,7.75,118.26,0,105.95,27,4,20035,6756,594,5629,0,7056, NY
2022,3,YX,LEX,79,19,7.96,0,1.01,0,10.03,1,1,2874,1695,0,89,0,1090, KY
2022,3,YX,LGA,3885,804,175.97,23.09,440.65,0.95,163.34,239,36,56624,13735,2538,25731,32,14588, NY
2022,3,YX,MCI,450,93,23.99,5.03,42.89,0,21.1,20,4,4907,1195,866,1469,0,1377, MO
2022,3,YX,MCO,4,1,0,0,1,0,0,0,0,166,0,0,166,0,0, FL
2022,3,YX,MEM,227,63,18.55,1.83,22.54,0,20.08,5,0,4669,1404,263,1093,0,1909, TN
2022,3,YX,MHT,77,31,13.96,0,7.72,0,9.32,1,0,2017,904,0,245,0,868, NH
2022,3,YX,MIA,32,8,2.65,0.52,2.21,0,2.62,2,0,900,118,81,278,0,423, FL
2022,3,YX,MKE,112,23,11.55,0,4.02,0,7.43,1,0,1686,708,0,229,0,749, WI
2022,3,YX,MSN,75,22,7.15,0,8.42,0,6.43,1,0,1190,380,0,334,0,476, WI
2022,3,YX,MSP,201,45,17.73,0.25,11.74,0,15.29,4,0,2910,1347,21,424,0,1118, MN
2022,3,YX,MSY,210,39,9.78,1,23.76,0,4.46,5,1,1596,426,66,694,0,410, LA
